agency_cd,site_no,datetime,93535_00060_00003,93535_00060_00003_cd
USGS,06803495,2014-11-19,68.3,A:e
USGS,06803495,2014-11-20,67.8,A:e
USGS,06803495,2014-11-21,68.3,A:e
USGS,06803495,2014-11-22,69.7,A
USGS,06803495,2014-11-23,75.4,A
USGS,06803495,2014-11-24,79.9,A
USGS,06803495,2014-11-25,74.6,A
USGS,06803495,2014-11-26,72.3,A
USGS,06803495,2014-11-27,70.5,A
USGS,06803495,2014-11-28,65.0,A
USGS,06803495,2014-11-29,72.0,A
USGS,06803495,2014-11-30,70.4,A
USGS,06803495,2014-12-01,62.5,A:e
USGS,06803495,2014-12-02,76.0,A:e
USGS,06803495,2014-12-03,69.3,A:e
USGS,06803495,2014-12-04,67.9,A:e
USGS,06803495,2014-12-05,67.6,A:e
USGS,06803495,2014-12-06,68.2,A:e
USGS,06803495,2014-12-07,69.3,A:e
USGS,06803495,2014-12-08,69.7,A:e
USGS,06803495,2014-12-09,69.1,A:e
USGS,06803495,2014-12-10,64.9,A:e
USGS,06803495,2014-12-11,68.9,A:e
USGS,06803495,2014-12-12,68.0,A:e
USGS,06803495,2014-12-13,65.9,A:e
USGS,06803495,2014-12-14,81.3,A:e
USGS,06803495,2014-12-15,227,A:e
USGS,06803495,2014-12-16,122,A:e
USGS,06803495,2014-12-17,108,A:e
USGS,06803495,2014-12-18,93.1,A:e
USGS,06803495,2014-12-19,87.6,A:e
USGS,06803495,2014-12-20,84.1,A:e
USGS,06803495,2014-12-21,81.3,A:e
USGS,06803495,2014-12-22,105,A:e
USGS,06803495,2014-12-23,110,A:e
USGS,06803495,2014-12-24,108,A:e
USGS,06803495,2014-12-25,94.4,A:e
USGS,06803495,2014-12-26,91.8,A:e
USGS,06803495,2014-12-27,88.8,A:e
USGS,06803495,2014-12-28,71.4,A:e
USGS,06803495,2014-12-29,87.9,A:e
USGS,06803495,2014-12-30,69.1,A:e
USGS,06803495,2014-12-31,71.9,A:e
USGS,06803495,2015-01-01,62.9,A:e
USGS,06803495,2015-01-02,60.6,A:e
USGS,06803495,2015-01-03,59.6,A:e
USGS,06803495,2015-01-04,57.8,A:e
USGS,06803495,2015-01-05,58.4,A:e
USGS,06803495,2015-01-06,60.6,A:e
USGS,06803495,2015-01-07,60.6,A:e
USGS,06803495,2015-01-08,54.9,A:e
USGS,06803495,2015-01-09,57.8,A:e
USGS,06803495,2015-01-10,57.8,A:e
USGS,06803495,2015-01-11,57.8,A:e
USGS,06803495,2015-01-12,57.8,A:e
USGS,06803495,2015-01-13,54.4,A:e
USGS,06803495,2015-01-14,53.2,A:e
USGS,06803495,2015-01-15,54.7,A:e
USGS,06803495,2015-01-16,59.0,A:e
USGS,06803495,2015-01-17,65.3,A:e
USGS,06803495,2015-01-18,68.7,A:e
USGS,06803495,2015-01-19,68.4,A:e
USGS,06803495,2015-01-20,69.6,A:e
USGS,06803495,2015-01-21,69.7,A:e
USGS,06803495,2015-01-22,70.0,A:e
USGS,06803495,2015-01-23,66.8,A:e
USGS,06803495,2015-01-24,68.2,A:e
USGS,06803495,2015-01-25,74.3,A:e
USGS,06803495,2015-01-26,72.5,A:e
USGS,06803495,2015-01-27,71.9,A:e
USGS,06803495,2015-01-28,71.8,A:e
USGS,06803495,2015-01-29,75.3,A:e
USGS,06803495,2015-01-30,71.1,A:e
USGS,06803495,2015-01-31,113,A:e
USGS,06803495,2015-02-01,81.0,A:e
USGS,06803495,2015-02-02,86.0,A:e
USGS,06803495,2015-02-03,105,A:e
USGS,06803495,2015-02-04,82.0,A:e
USGS,06803495,2015-02-05,74.0,A:e
USGS,06803495,2015-02-06,84.7,A:e
USGS,06803495,2015-02-07,117,A:e
USGS,06803495,2015-02-08,142,A:e
USGS,06803495,2015-02-09,144,A:e
USGS,06803495,2015-02-10,132,A:e
USGS,06803495,2015-02-11,127,A:e
USGS,06803495,2015-02-12,99.9,A:e
USGS,06803495,2015-02-13,105,A:e
USGS,06803495,2015-02-14,110,A:e
USGS,06803495,2015-02-15,81.1,A:e
USGS,06803495,2015-02-16,95.5,A:e
USGS,06803495,2015-02-17,91.5,A:e
USGS,06803495,2015-02-18,73.0,A:e
USGS,06803495,2015-02-19,82.5,A:e
USGS,06803495,2015-02-20,83.4,A:e
USGS,06803495,2015-02-21,85.0,A:e
USGS,06803495,2015-02-22,76.1,A:e
USGS,06803495,2015-02-23,74.8,A:e
USGS,06803495,2015-02-24,77.7,A:e
USGS,06803495,2015-02-25,84.1,A:e
USGS,06803495,2015-02-26,70.9,A:e
USGS,06803495,2015-02-27,72.6,A:e
USGS,06803495,2015-02-28,71.0,A:e
USGS,06803495,2015-03-01,72.2,A:e
USGS,06803495,2015-03-02,70.0,A:e
USGS,06803495,2015-03-03,74.6,A:e
USGS,06803495,2015-03-04,71.7,A:e
USGS,06803495,2015-03-05,68.0,A:e
USGS,06803495,2015-03-06,74.1,A:e
USGS,06803495,2015-03-07,77.1,A:e
USGS,06803495,2015-03-08,83.9,A:e
USGS,06803495,2015-03-09,82.1,A
USGS,06803495,2015-03-10,84.7,A
USGS,06803495,2015-03-11,81.7,A
USGS,06803495,2015-03-12,79.7,A
USGS,06803495,2015-03-13,75.6,A
USGS,06803495,2015-03-14,72.3,A
USGS,06803495,2015-03-15,67.8,A
USGS,06803495,2015-03-16,62.7,A
USGS,06803495,2015-03-17,62.4,A
USGS,06803495,2015-03-18,56.4,A
USGS,06803495,2015-03-19,53.8,A
USGS,06803495,2015-03-20,51.3,A
USGS,06803495,2015-03-21,50.5,A
USGS,06803495,2015-03-22,48.4,A
USGS,06803495,2015-03-23,51.4,A
USGS,06803495,2015-03-24,227,A
USGS,06803495,2015-03-25,135,A
USGS,06803495,2015-03-26,118,A
USGS,06803495,2015-03-27,96.7,A
USGS,06803495,2015-03-28,85.0,A
USGS,06803495,2015-03-29,77.9,A
USGS,06803495,2015-03-30,72.2,A
USGS,06803495,2015-03-31,69.0,A
USGS,06803495,2015-04-01,71.2,A
USGS,06803495,2015-04-02,232,A
USGS,06803495,2015-04-03,158,A
USGS,06803495,2015-04-04,113,A
USGS,06803495,2015-04-05,94.0,A
USGS,06803495,2015-04-06,86.8,A
USGS,06803495,2015-04-07,87.7,A
USGS,06803495,2015-04-08,88.4,A
USGS,06803495,2015-04-09,99.4,A
USGS,06803495,2015-04-10,94.3,A
USGS,06803495,2015-04-11,85.4,A
USGS,06803495,2015-04-12,93.5,A
USGS,06803495,2015-04-13,101,A
USGS,06803495,2015-04-14,103,A
USGS,06803495,2015-04-15,87.0,A
USGS,06803495,2015-04-16,77.0,A
USGS,06803495,2015-04-17,78.7,A
USGS,06803495,2015-04-18,215,A
USGS,06803495,2015-04-19,193,A
USGS,06803495,2015-04-20,146,A
USGS,06803495,2015-04-21,120,A
USGS,06803495,2015-04-22,97.6,A
USGS,06803495,2015-04-23,85.9,A
USGS,06803495,2015-04-24,80.4,A
USGS,06803495,2015-04-25,175,A
USGS,06803495,2015-04-26,108,A
USGS,06803495,2015-04-27,92.6,A
USGS,06803495,2015-04-28,82.3,A
USGS,06803495,2015-04-29,76.7,A
USGS,06803495,2015-04-30,73.5,A
USGS,06803495,2015-05-01,67.6,A
USGS,06803495,2015-05-02,84.4,A
USGS,06803495,2015-05-03,176,A
USGS,06803495,2015-05-04,565,A
USGS,06803495,2015-05-05,316,A
USGS,06803495,2015-05-06,861,A
USGS,06803495,2015-05-07,27800,A
USGS,06803495,2015-05-08,9580,A
USGS,06803495,2015-05-09,3200,A
USGS,06803495,2015-05-10,2460,A
USGS,06803495,2015-05-11,1880,A
USGS,06803495,2015-05-12,1390,A
USGS,06803495,2015-05-13,1120,A
USGS,06803495,2015-05-14,1430,A
USGS,06803495,2015-05-15,2330,A
USGS,06803495,2015-05-16,2780,A
USGS,06803495,2015-05-17,1340,A
USGS,06803495,2015-05-18,1110,A
USGS,06803495,2015-05-19,843,A
USGS,06803495,2015-05-20,724,A
USGS,06803495,2015-05-21,636,A
USGS,06803495,2015-05-22,554,A
USGS,06803495,2015-05-23,490,A
USGS,06803495,2015-05-24,464,A
USGS,06803495,2015-05-25,431,A
USGS,06803495,2015-05-26,410,A
USGS,06803495,2015-05-27,399,A
USGS,06803495,2015-05-28,336,A
USGS,06803495,2015-05-29,308,A
USGS,06803495,2015-05-30,282,A
USGS,06803495,2015-05-31,251,A
USGS,06803495,2015-06-01,233,A
USGS,06803495,2015-06-02,220,A
USGS,06803495,2015-06-03,444,A
USGS,06803495,2015-06-04,1570,A
USGS,06803495,2015-06-05,4630,A
USGS,06803495,2015-06-06,2770,A
USGS,06803495,2015-06-07,1390,A
USGS,06803495,2015-06-08,923,A
USGS,06803495,2015-06-09,721,A
USGS,06803495,2015-06-10,612,A
USGS,06803495,2015-06-11,10200,A
USGS,06803495,2015-06-12,4290,A
USGS,06803495,2015-06-13,1780,A
USGS,06803495,2015-06-14,1520,A
USGS,06803495,2015-06-15,9350,A
USGS,06803495,2015-06-16,4430,A
USGS,06803495,2015-06-17,2270,A
USGS,06803495,2015-06-18,1810,A
USGS,06803495,2015-06-19,1600,A
USGS,06803495,2015-06-20,1120,A
USGS,06803495,2015-06-21,900,A
USGS,06803495,2015-06-22,767,A
USGS,06803495,2015-06-23,654,A
USGS,06803495,2015-06-24,586,A
USGS,06803495,2015-06-25,540,A
USGS,06803495,2015-06-26,521,A
USGS,06803495,2015-06-27,461,A
USGS,06803495,2015-06-28,409,A
USGS,06803495,2015-06-29,369,A
USGS,06803495,2015-06-30,338,A
USGS,06803495,2015-07-01,358,A
USGS,06803495,2015-07-02,455,A
USGS,06803495,2015-07-03,355,A
USGS,06803495,2015-07-04,317,A
USGS,06803495,2015-07-05,289,A
USGS,06803495,2015-07-06,312,A
USGS,06803495,2015-07-07,285,A
USGS,06803495,2015-07-08,255,A
USGS,06803495,2015-07-09,237,A
USGS,06803495,2015-07-10,227,A
USGS,06803495,2015-07-11,220,A
USGS,06803495,2015-07-12,215,A
USGS,06803495,2015-07-13,205,A
USGS,06803495,2015-07-14,147,A
USGS,06803495,2015-07-15,108,A
USGS,06803495,2015-07-16,249,A
USGS,06803495,2015-07-17,172,A
USGS,06803495,2015-07-18,140,A
USGS,06803495,2015-07-19,119,A
USGS,06803495,2015-07-20,108,A
USGS,06803495,2015-07-21,97.2,A
USGS,06803495,2015-07-22,90.2,A
USGS,06803495,2015-07-23,79.9,A
USGS,06803495,2015-07-24,78.4,A
USGS,06803495,2015-07-25,603,A
USGS,06803495,2015-07-26,278,A
USGS,06803495,2015-07-27,212,A
USGS,06803495,2015-07-28,198,A
USGS,06803495,2015-07-29,150,A
USGS,06803495,2015-07-30,125,A
USGS,06803495,2015-07-31,128,A
USGS,06803495,2015-08-01,157,A
USGS,06803495,2015-08-02,151,A
USGS,06803495,2015-08-03,130,A
USGS,06803495,2015-08-04,180,A
USGS,06803495,2015-08-05,119,A
USGS,06803495,2015-08-06,101,A
USGS,06803495,2015-08-07,91.5,A
USGS,06803495,2015-08-08,154,A
USGS,06803495,2015-08-09,110,A
USGS,06803495,2015-08-10,95.2,A
USGS,06803495,2015-08-11,84.8,A
USGS,06803495,2015-08-12,79.3,A
USGS,06803495,2015-08-13,76.0,A
USGS,06803495,2015-08-14,72.9,A
USGS,06803495,2015-08-15,71.0,A
USGS,06803495,2015-08-16,70.4,A
USGS,06803495,2015-08-17,298,A
USGS,06803495,2015-08-18,521,A
USGS,06803495,2015-08-19,541,A
USGS,06803495,2015-08-20,273,A
USGS,06803495,2015-08-21,164,A
USGS,06803495,2015-08-22,129,A
USGS,06803495,2015-08-23,121,A
USGS,06803495,2015-08-24,100,A
USGS,06803495,2015-08-25,89.9,A
USGS,06803495,2015-08-26,84.9,A
USGS,06803495,2015-08-27,82.7,A
USGS,06803495,2015-08-28,311,A
USGS,06803495,2015-08-29,160,A
USGS,06803495,2015-08-30,122,A
USGS,06803495,2015-08-31,111,A
USGS,06803495,2015-09-01,104,A
USGS,06803495,2015-09-02,98.6,A
USGS,06803495,2015-09-03,93.5,A
USGS,06803495,2015-09-04,89.9,A
USGS,06803495,2015-09-05,80.7,A
USGS,06803495,2015-09-06,382,A
USGS,06803495,2015-09-07,386,A
USGS,06803495,2015-09-08,1210,A
USGS,06803495,2015-09-09,255,A
USGS,06803495,2015-09-10,237,A
USGS,06803495,2015-09-11,166,A
USGS,06803495,2015-09-12,125,A
USGS,06803495,2015-09-13,103,A
USGS,06803495,2015-09-14,90.5,A
USGS,06803495,2015-09-15,77.0,A
USGS,06803495,2015-09-16,67.2,A
USGS,06803495,2015-09-17,64.1,A
USGS,06803495,2015-09-18,132,A
USGS,06803495,2015-09-19,84.8,A
USGS,06803495,2015-09-20,81.2,A
USGS,06803495,2015-09-21,67.2,A
USGS,06803495,2015-09-22,80.3,A
USGS,06803495,2015-09-23,184,A
USGS,06803495,2015-09-24,321,A
USGS,06803495,2015-09-25,220,A
USGS,06803495,2015-09-26,154,A
USGS,06803495,2015-09-27,120,A
USGS,06803495,2015-09-28,102,A
USGS,06803495,2015-09-29,322,A
USGS,06803495,2015-09-30,127,A
USGS,06803495,2015-10-01,96.0,A
USGS,06803495,2015-10-02,85.0,A
USGS,06803495,2015-10-03,78.0,A
USGS,06803495,2015-10-04,73.1,A
USGS,06803495,2015-10-05,70.3,A
USGS,06803495,2015-10-06,66.1,A
USGS,06803495,2015-10-07,61.9,A
USGS,06803495,2015-10-08,58.6,A
USGS,06803495,2015-10-09,57.7,A
USGS,06803495,2015-10-10,56.5,A
USGS,06803495,2015-10-11,54.8,A
USGS,06803495,2015-10-12,54.9,A
USGS,06803495,2015-10-13,55.4,A
USGS,06803495,2015-10-14,53.2,A
USGS,06803495,2015-10-15,54.7,A
USGS,06803495,2015-10-16,60.9,A
USGS,06803495,2015-10-17,64.0,A
USGS,06803495,2015-10-18,64.5,A
USGS,06803495,2015-10-19,63.7,A
USGS,06803495,2015-10-20,64.2,A
USGS,06803495,2015-10-21,67.2,A
USGS,06803495,2015-10-22,75.5,A
USGS,06803495,2015-10-23,83.4,A
USGS,06803495,2015-10-24,76.8,A
USGS,06803495,2015-10-25,77.8,A
USGS,06803495,2015-10-26,74.0,A
USGS,06803495,2015-10-27,72.0,A
USGS,06803495,2015-10-28,71.6,A
USGS,06803495,2015-10-29,74.4,A
USGS,06803495,2015-10-30,84.8,A
USGS,06803495,2015-10-31,102,A
USGS,06803495,2015-11-01,84.7,A
USGS,06803495,2015-11-02,82.2,A
USGS,06803495,2015-11-03,81.0,A
USGS,06803495,2015-11-04,79.1,A
USGS,06803495,2015-11-05,76.4,A
USGS,06803495,2015-11-06,75.5,A
USGS,06803495,2015-11-07,72.7,A
USGS,06803495,2015-11-08,64.1,A
USGS,06803495,2015-11-09,63.1,A
USGS,06803495,2015-11-10,66.5,A
USGS,06803495,2015-11-11,101,A
USGS,06803495,2015-11-12,92.1,A
USGS,06803495,2015-11-13,83.6,A
USGS,06803495,2015-11-14,72.9,A
USGS,06803495,2015-11-15,69.6,A
USGS,06803495,2015-11-16,70.2,A
USGS,06803495,2015-11-17,276,A
USGS,06803495,2015-11-18,177,A
USGS,06803495,2015-11-19,129,A
USGS,06803495,2015-11-20,113,A
USGS,06803495,2015-11-21,102,A
USGS,06803495,2015-11-22,95.5,A
USGS,06803495,2015-11-23,93.6,A
USGS,06803495,2015-11-24,93.0,A
USGS,06803495,2015-11-25,90.7,A
USGS,06803495,2015-11-26,120,A
USGS,06803495,2015-11-27,109,A
USGS,06803495,2015-11-28,98.7,A
USGS,06803495,2015-11-29,96.1,A
USGS,06803495,2015-11-30,133,A
USGS,06803495,2015-12-01,124,A
USGS,06803495,2015-12-02,121,A
USGS,06803495,2015-12-03,113,A
USGS,06803495,2015-12-04,104,A
USGS,06803495,2015-12-05,103,A
USGS,06803495,2015-12-06,102,A
USGS,06803495,2015-12-07,100,A
USGS,06803495,2015-12-08,102,A
USGS,06803495,2015-12-09,99.1,A
USGS,06803495,2015-12-10,97.5,A
USGS,06803495,2015-12-11,96.6,A
USGS,06803495,2015-12-12,132,A
USGS,06803495,2015-12-13,838,A
USGS,06803495,2015-12-14,3230,A
USGS,06803495,2015-12-15,1240,A
USGS,06803495,2015-12-16,541,A
USGS,06803495,2015-12-17,386,A
USGS,06803495,2015-12-18,315,A
USGS,06803495,2015-12-19,271,A
USGS,06803495,2015-12-20,260,A
USGS,06803495,2015-12-21,241,A
USGS,06803495,2015-12-22,215,A
USGS,06803495,2015-12-23,816,A
USGS,06803495,2015-12-24,905,A
USGS,06803495,2015-12-25,428,A
USGS,06803495,2015-12-26,343,A
USGS,06803495,2015-12-27,293,A
USGS,06803495,2015-12-28,206,A:e
USGS,06803495,2015-12-29,219,A:e
USGS,06803495,2015-12-30,219,A:e
USGS,06803495,2015-12-31,196,A:e
USGS,06803495,2016-01-01,183,A:e
USGS,06803495,2016-01-02,188,A:e
USGS,06803495,2016-01-03,182,A:e
USGS,06803495,2016-01-04,174,A:e
USGS,06803495,2016-01-05,169,A:e
USGS,06803495,2016-01-06,171,A:e
USGS,06803495,2016-01-07,226,A:e
USGS,06803495,2016-01-08,265,A:e
USGS,06803495,2016-01-09,221,A:e
USGS,06803495,2016-01-10,136,A:e
USGS,06803495,2016-01-11,182,A:e
USGS,06803495,2016-01-12,184,A:e
USGS,06803495,2016-01-13,175,A:e
USGS,06803495,2016-01-14,176,A:e
USGS,06803495,2016-01-15,182,A:e
USGS,06803495,2016-01-16,161,A:e
USGS,06803495,2016-01-17,127,A:e
USGS,06803495,2016-01-18,123,A:e
USGS,06803495,2016-01-19,146,A:e
USGS,06803495,2016-01-20,137,A:e
USGS,06803495,2016-01-21,136,A:e
USGS,06803495,2016-01-22,136,A:e
USGS,06803495,2016-01-23,134,A:e
USGS,06803495,2016-01-24,134,A:e
USGS,06803495,2016-01-25,135,A:e
USGS,06803495,2016-01-26,134,A:e
USGS,06803495,2016-01-27,131,A:e
USGS,06803495,2016-01-28,142,A:e
USGS,06803495,2016-01-29,174,A:e
USGS,06803495,2016-01-30,213,A:e
USGS,06803495,2016-01-31,226,A:e
USGS,06803495,2016-02-01,221,A:e
USGS,06803495,2016-02-02,216,A:e
USGS,06803495,2016-02-03,192,A:e
USGS,06803495,2016-02-04,171,A:e
USGS,06803495,2016-02-05,181,A:e
USGS,06803495,2016-02-06,183,A:e
USGS,06803495,2016-02-07,189,A:e
USGS,06803495,2016-02-08,188,A:e
USGS,06803495,2016-02-09,168,A:e
USGS,06803495,2016-02-10,158,A:e
USGS,06803495,2016-02-11,163,A:e
USGS,06803495,2016-02-12,158,A:e
USGS,06803495,2016-02-13,140,A:e
USGS,06803495,2016-02-14,135,A:e
USGS,06803495,2016-02-15,183,A
USGS,06803495,2016-02-16,302,A
USGS,06803495,2016-02-17,446,A
USGS,06803495,2016-02-18,383,A
USGS,06803495,2016-02-19,413,A
USGS,06803495,2016-02-20,362,A
USGS,06803495,2016-02-21,299,A
USGS,06803495,2016-02-22,265,A
USGS,06803495,2016-02-23,247,A
USGS,06803495,2016-02-24,235,A
USGS,06803495,2016-02-25,224,A
USGS,06803495,2016-02-26,212,A
USGS,06803495,2016-02-27,205,A
USGS,06803495,2016-02-28,199,A
USGS,06803495,2016-02-29,187,A
USGS,06803495,2016-03-01,177,A
USGS,06803495,2016-03-02,170,A
USGS,06803495,2016-03-03,170,A
USGS,06803495,2016-03-04,168,A
USGS,06803495,2016-03-05,160,A
USGS,06803495,2016-03-06,156,A
USGS,06803495,2016-03-07,161,A
USGS,06803495,2016-03-08,162,A
USGS,06803495,2016-03-09,157,A
USGS,06803495,2016-03-10,152,A
USGS,06803495,2016-03-11,146,A
USGS,06803495,2016-03-12,148,A
USGS,06803495,2016-03-13,148,A
USGS,06803495,2016-03-14,152,A
USGS,06803495,2016-03-15,286,A
USGS,06803495,2016-03-16,194,A
USGS,06803495,2016-03-17,176,A
USGS,06803495,2016-03-18,162,A
USGS,06803495,2016-03-19,152,A
USGS,06803495,2016-03-20,145,A
USGS,06803495,2016-03-21,135,A
USGS,06803495,2016-03-22,130,A
USGS,06803495,2016-03-23,139,A
USGS,06803495,2016-03-24,132,A
USGS,06803495,2016-03-25,120,A
USGS,06803495,2016-03-26,161,A
USGS,06803495,2016-03-27,147,A
USGS,06803495,2016-03-28,136,A
USGS,06803495,2016-03-29,126,A
USGS,06803495,2016-03-30,127,A
USGS,06803495,2016-03-31,141,A
USGS,06803495,2016-04-01,136,A
USGS,06803495,2016-04-02,127,A
USGS,06803495,2016-04-03,116,A
USGS,06803495,2016-04-04,114,A
USGS,06803495,2016-04-05,111,A
USGS,06803495,2016-04-06,109,A
USGS,06803495,2016-04-07,110,A
USGS,06803495,2016-04-08,108,A
USGS,06803495,2016-04-09,101,A
USGS,06803495,2016-04-10,92.2,A
USGS,06803495,2016-04-11,93.5,A
USGS,06803495,2016-04-12,89.6,A
USGS,06803495,2016-04-13,89.2,A
USGS,06803495,2016-04-14,92.7,A
USGS,06803495,2016-04-15,91.2,A
USGS,06803495,2016-04-16,89.9,A
USGS,06803495,2016-04-17,94.2,A
USGS,06803495,2016-04-18,323,A
USGS,06803495,2016-04-19,210,A
USGS,06803495,2016-04-20,719,A
USGS,06803495,2016-04-21,706,A
USGS,06803495,2016-04-22,408,A
USGS,06803495,2016-04-23,307,A
USGS,06803495,2016-04-24,299,A
USGS,06803495,2016-04-25,263,A
USGS,06803495,2016-04-26,287,A
USGS,06803495,2016-04-27,1110,A
USGS,06803495,2016-04-28,826,A
USGS,06803495,2016-04-29,506,A
USGS,06803495,2016-04-30,964,A
USGS,06803495,2016-05-01,1210,A
USGS,06803495,2016-05-02,756,A
USGS,06803495,2016-05-03,566,A
USGS,06803495,2016-05-04,477,A
USGS,06803495,2016-05-05,417,A
USGS,06803495,2016-05-06,376,A
USGS,06803495,2016-05-07,345,A
USGS,06803495,2016-05-08,315,A
USGS,06803495,2016-05-09,1740,A
USGS,06803495,2016-05-10,3210,A
USGS,06803495,2016-05-11,3050,A
USGS,06803495,2016-05-12,2720,A
USGS,06803495,2016-05-13,1370,A
USGS,06803495,2016-05-14,990,A
USGS,06803495,2016-05-15,756,A
USGS,06803495,2016-05-16,663,A
USGS,06803495,2016-05-17,591,A
USGS,06803495,2016-05-18,520,A
USGS,06803495,2016-05-19,457,A
USGS,06803495,2016-05-20,415,A
USGS,06803495,2016-05-21,383,A
USGS,06803495,2016-05-22,354,A
USGS,06803495,2016-05-23,355,A
USGS,06803495,2016-05-24,836,A
USGS,06803495,2016-05-25,472,A
USGS,06803495,2016-05-26,2010,A
USGS,06803495,2016-05-27,3970,A
USGS,06803495,2016-05-28,6730,A
USGS,06803495,2016-05-29,2450,A
USGS,06803495,2016-05-30,1340,A
USGS,06803495,2016-05-31,1010,A
USGS,06803495,2016-06-01,848,A
USGS,06803495,2016-06-02,730,A
USGS,06803495,2016-06-03,630,A
USGS,06803495,2016-06-04,596,A
USGS,06803495,2016-06-05,479,A
USGS,06803495,2016-06-06,430,A
USGS,06803495,2016-06-07,397,A
USGS,06803495,2016-06-08,366,A
USGS,06803495,2016-06-09,338,A
USGS,06803495,2016-06-10,302,A
USGS,06803495,2016-06-11,278,A
USGS,06803495,2016-06-12,259,A
USGS,06803495,2016-06-13,247,A
USGS,06803495,2016-06-14,278,A
USGS,06803495,2016-06-15,321,A
USGS,06803495,2016-06-16,247,A
USGS,06803495,2016-06-17,217,A
USGS,06803495,2016-06-18,555,A
USGS,06803495,2016-06-19,320,A
USGS,06803495,2016-06-20,239,A
USGS,06803495,2016-06-21,215,A
USGS,06803495,2016-06-22,206,A
USGS,06803495,2016-06-23,189,A
USGS,06803495,2016-06-24,173,A
USGS,06803495,2016-06-25,166,A
USGS,06803495,2016-06-26,159,A
USGS,06803495,2016-06-27,148,A
USGS,06803495,2016-06-28,131,A
USGS,06803495,2016-06-29,121,A
USGS,06803495,2016-06-30,114,A
USGS,06803495,2016-07-01,106,A
USGS,06803495,2016-07-02,208,A
USGS,06803495,2016-07-03,190,A
USGS,06803495,2016-07-04,175,A
USGS,06803495,2016-07-05,160,A
USGS,06803495,2016-07-06,145,A
USGS,06803495,2016-07-07,2010,A
USGS,06803495,2016-07-08,466,A
USGS,06803495,2016-07-09,369,A
USGS,06803495,2016-07-10,250,A
USGS,06803495,2016-07-11,216,A
USGS,06803495,2016-07-12,275,A
USGS,06803495,2016-07-13,191,A
USGS,06803495,2016-07-14,175,A
USGS,06803495,2016-07-15,168,A
USGS,06803495,2016-07-16,155,A
USGS,06803495,2016-07-17,188,A
USGS,06803495,2016-07-18,165,A
USGS,06803495,2016-07-19,140,A
USGS,06803495,2016-07-20,125,A
USGS,06803495,2016-07-21,116,A
USGS,06803495,2016-07-22,107,A
USGS,06803495,2016-07-23,98.7,A
USGS,06803495,2016-07-24,94.6,A
USGS,06803495,2016-07-25,91.7,A
USGS,06803495,2016-07-26,87.7,A
USGS,06803495,2016-07-27,83.1,A
USGS,06803495,2016-07-28,81.2,A
USGS,06803495,2016-07-29,86.5,A
USGS,06803495,2016-07-30,82.7,A
USGS,06803495,2016-07-31,95.8,A
USGS,06803495,2016-08-01,100,A
USGS,06803495,2016-08-02,340,A
USGS,06803495,2016-08-03,206,A
USGS,06803495,2016-08-04,245,A
USGS,06803495,2016-08-05,283,A
USGS,06803495,2016-08-06,148,A
USGS,06803495,2016-08-07,112,A
USGS,06803495,2016-08-08,103,A
USGS,06803495,2016-08-09,98.7,A
USGS,06803495,2016-08-10,94.7,A
USGS,06803495,2016-08-11,121,A
USGS,06803495,2016-08-12,202,A
USGS,06803495,2016-08-13,323,A
USGS,06803495,2016-08-14,163,A
USGS,06803495,2016-08-15,117,A
USGS,06803495,2016-08-16,103,A
USGS,06803495,2016-08-17,94.0,A
USGS,06803495,2016-08-18,106,A
USGS,06803495,2016-08-19,135,A
USGS,06803495,2016-08-20,128,A
USGS,06803495,2016-08-21,101,A
USGS,06803495,2016-08-22,80.5,A
USGS,06803495,2016-08-23,73.0,A
USGS,06803495,2016-08-24,88.0,A
USGS,06803495,2016-08-25,78.3,A
USGS,06803495,2016-08-26,77.1,A
USGS,06803495,2016-08-27,75.6,A
USGS,06803495,2016-08-28,73.1,A
USGS,06803495,2016-08-29,200,A
USGS,06803495,2016-08-30,186,A
USGS,06803495,2016-08-31,215,A
USGS,06803495,2016-09-01,97.5,A
USGS,06803495,2016-09-02,77.9,A
USGS,06803495,2016-09-03,97.7,A
USGS,06803495,2016-09-04,86.4,A
USGS,06803495,2016-09-05,71.3,A
USGS,06803495,2016-09-06,65.6,A
USGS,06803495,2016-09-07,66.3,A
USGS,06803495,2016-09-08,65.0,A
USGS,06803495,2016-09-09,241,A
USGS,06803495,2016-09-10,167,A
USGS,06803495,2016-09-11,99.0,A
USGS,06803495,2016-09-12,79.9,A
USGS,06803495,2016-09-13,374,A
USGS,06803495,2016-09-14,259,A
USGS,06803495,2016-09-15,149,A
USGS,06803495,2016-09-16,243,A
USGS,06803495,2016-09-17,175,A
USGS,06803495,2016-09-18,142,A
USGS,06803495,2016-09-19,114,A
USGS,06803495,2016-09-20,103,A
USGS,06803495,2016-09-21,97.7,A
USGS,06803495,2016-09-22,92.5,A
USGS,06803495,2016-09-23,88.5,A
USGS,06803495,2016-09-24,99.3,A
USGS,06803495,2016-09-25,214,A
USGS,06803495,2016-09-26,164,A
USGS,06803495,2016-09-27,127,A
USGS,06803495,2016-09-28,104,A
USGS,06803495,2016-09-29,95.1,A
USGS,06803495,2016-09-30,86.8,A
USGS,06803495,2016-10-01,77.0,A
USGS,06803495,2016-10-02,72.2,A
USGS,06803495,2016-10-03,69.8,A
USGS,06803495,2016-10-04,133,A
USGS,06803495,2016-10-05,320,A
USGS,06803495,2016-10-06,247,A
USGS,06803495,2016-10-07,432,A
